 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
      37.000 -0.56481305E-11 -0.75978666E-09 -0.22385313E-09  0.12224915E-11 -0.17306139E-12 -0.41517198E-12 -0.68616437E-13  0.49115319E-13 -0.36869455E-10  0.83693825E-11 -0.36301553E-11
      38.000 -0.62638684E-11 -0.84717025E-09 -0.25028359E-09  0.13751081E-11 -0.20364254E-12 -0.47332077E-12 -0.84238239E-13  0.58928135E-13 -0.42883421E-10  0.92311021E-11 -0.41138887E-11
      39.000 -0.72235843E-11 -0.94314161E-09 -0.27888631E-09  0.16018623E-11 -0.23747241E-12 -0.51866380E-12 -0.10280516E-12  0.69191856E-13 -0.49957376E-10  0.10348942E-10 -0.46408671E-11
      40.000 -0.83647598E-11 -0.10467133E-08 -0.30937250E-09  0.18577831E-11 -0.26881997E-12 -0.59422130E-12 -0.12270849E-12  0.80871929E-13 -0.58608634E-10  0.11977452E-10 -0.52968481E-11
      41.000 -0.93346277E-11 -0.11564430E-08 -0.34233698E-09  0.20834147E-11 -0.30432455E-12 -0.69774692E-12 -0.14507139E-12  0.95160929E-13 -0.68029845E-10  0.13595785E-10 -0.60318144E-11
      42.000 -0.10321083E-10 -0.12746870E-08 -0.37833328E-09  0.23302893E-11 -0.35059227E-12 -0.78527367E-12 -0.17216590E-12  0.11134655E-12 -0.77826970E-10  0.14957977E-10 -0.67653789E-11
      43.000 -0.11710826E-10 -0.14037383E-08 -0.41699899E-09  0.26646383E-11 -0.40130144E-12 -0.86052107E-12 -0.20341856E-12  0.12850093E-12 -0.89035519E-10  0.16634555E-10 -0.75607200E-11
      44.000 -0.13320782E-10 -0.15410709E-08 -0.45804715E-09  0.30363571E-11 -0.45027462E-12 -0.97068806E-12 -0.23708650E-12  0.14770497E-12 -0.10226359E-09  0.18903574E-10 -0.85127047E-11
      45.000 -0.14761631E-10 -0.16845162E-08 -0.50215368E-09  0.33808503E-11 -0.50491213E-12 -0.11128372E-11 -0.27443625E-12  0.17027415E-12 -0.11659265E-09  0.21185111E-10 -0.95652859E-11
      46.000 -0.16246136E-10 -0.18378493E-08 -0.54989162E-09  0.37558838E-11 -0.57241576E-12 -0.12388206E-11 -0.31798093E-12  0.19544435E-12 -0.13155921E-09  0.23212325E-10 -0.10630257E-10
      47.000 -0.18202611E-10 -0.20041662E-08 -0.60084297E-09  0.42338663E-11 -0.64579337E-12 -0.13533009E-11 -0.36712963E-12  0.22223866E-12 -0.14834431E-09  0.25622052E-10 -0.11778980E-10
      48.000 -0.20424627E-10 -0.21794111E-08 -0.65474770E-09  0.47589167E-11 -0.71837690E-12 -0.15080312E-11 -0.42005737E-12  0.25187240E-12 -0.16765950E-09  0.28718008E-10 -0.13116333E-10
      49.000 -0.22482010E-10 -0.23608922E-08 -0.71237698E-09  0.52607952E-11 -0.79840252E-12 -0.16992030E-11 -0.47823474E-12  0.28578150E-12 -0.18845998E-09  0.31853900E-10 -0.14579364E-10
      50.000 -0.24615441E-10 -0.25543727E-08 -0.77429326E-09  0.58041921E-11 -0.89370996E-12 -0.18740189E-11 -0.54442990E-12  0.32311698E-12 -0.21020197E-09  0.34739826E-10 -0.16071100E-10
      51.000 -0.27299472E-10 -0.27620980E-08 -0.84001430E-09  0.64682260E-11 -0.99655180E-12 -0.20382073E-11 -0.61797308E-12  0.36282699E-12 -0.23423693E-09  0.38086758E-10 -0.17672015E-10
      52.000 -0.30301127E-10 -0.29749666E-08 -0.90934752E-09  0.71905100E-11 -0.10997184E-11 -0.22485369E-11 -0.69687868E-12  0.40627386E-12 -0.26139889E-09  0.42226451E-10 -0.19497988E-10
      53.000 -0.33144516E-10 -0.31910357E-08 -0.98314882E-09  0.78946011E-11 -0.12123642E-11 -0.25002078E-11 -0.78279794E-12  0.45504432E-12 -0.29048897E-09  0.46438004E-10 -0.21478159E-10
      54.000 -0.36101673E-10 -0.34246445E-08 -0.10618835E-08  0.86528797E-11 -0.13430131E-11 -0.27353191E-11 -0.87877795E-12  0.50821975E-12 -0.32085370E-09  0.50405986E-10 -0.23505712E-10
      55.000 -0.39698582E-10 -0.36736908E-08 -0.11449976E-08  0.95517501E-11 -0.14830700E-11 -0.29608203E-11 -0.98409644E-12  0.56467574E-12 -0.35403612E-09  0.54924311E-10 -0.25671265E-10
